Lauro de Freitas, BA;BR;-12.89444;-38.327221;beach;lauro_de_freitas
Mucuri, BA;BR;-18.08639;-39.550831;beach;mucuri
Nova Viçosa, BA;BR;-17.891939;-39.371941;beach,boat_trip;nova_vicosa
Valença, BA;BR;-13.37028;-39.073059;beach,history;valenca
Barra de Santo Antônio, AL;BR;-9.40472;-35.507221;beach,culture;barra_de_santo_antonio
Coruripe, AL;BR;-10.12556;-36.17556;beach;coruripe
Maceió, AL;BR;-9.66583;-35.735279;beach,boat_trip,history;maceio
Maragogi, AL;BR;-9.01222;-35.2225;adventures,beach,boat_trip;maragogi
Marechal Deodoro, AL;BR;-9.71028;-35895.0;beach,boat_trip,water_sports;marechal_deodoro
Penedo, AL;BR;-10.29028;-36.586391;beach,boat_trip,history;penedo
Arembepe, BA;BR;-12.6975;-38.324169;beach;arembepe
Canavieiras, BA;BR;-15.675;-38.94722;beach,boat_trip,food;canavieiras
Ilhéus, BA;BR;-14.78889;-39.049438;beach,food,history;ilheus
Itacaré, BA;BR;-14.2775;-38.99667;adventures,beach;itacare
Itaparica, BA;BR;-12.88833;-38.678612;beach,boat_trip,history;itaparica
Maraú, BA;BR;-14.10306;-39.014721;adventures,beach,boat_trip;marau
Mata de São João, BA;BR;-12.53028;-38.299171;beach,history;mata_de_sao_joao
Porto Seguro, BA;BR;-16.44972;-39.06472;beach,history;porto_seguro
Prado, BA;BR;-17.34111;-39.220829;beach,boat_trip,history;prado
Santa Cruz de Cabrália, BA;BR;-16.278061;-39.024719;beach,boat_trip,history;santa_cruz_de_cabralia
Salvador, BA;BR;-12.97111;-38.51083;beach,culture,history;salvador
Aquiraz, CE;BR;-3.90139;-38.391109;beach,history,theme_park;aquiraz
Aracati, CE;BR;-4.56167;-37.769718;adventures,beach,history;aracati
Beberibe, CE;BR;-4.17972;-38.130562;adventures,beach;beberibe
Caucaia, CE;BR;-3.73611;-38.653061;adventures,beach,water_sports;caucaia
Fortaleza, CE;BR;-3.71722;-38.54306;beach,food,water_sports;fortaleza
Juazeiro do Norte, CE;BR;-7.21306;-39.315281;culture,food;juazeiro_do_norte
Ubajara, CE;BR;-3.85444;-40.921108;adventures;ubajara
Alcântara, MA;BR;-2.40889;-44.414719;culture,history;alcantara
Barreirinhas, MA;BR;-2.74694;-42.826389;adventures,beach;barreirinhas
Carolina, MA;BR;-7.33278;-47.46944;adventures;carolina
Imperatriz, MA;BR;-5.52639;-47.491669;beach;imperatriz
São Luís, MA;BR;-2.52972;-44.30278;beach,culture,history;sao_luis
Aracaju, SE;BR;-10.91111;-37.071671;adventures,beach,culture;aracaju
Laranjeiras, SE;BR;-10.80639;-37.169998;culture,history;laranjeiras
São Cristóvão, SE;BR;-11.01472;-37.20639;culture,food,history;sao_cristovao
Natal, RN;BR;-5.795;-35.209438;adventures,beach,history;natal
Parnamirim, RN;BR;-5.91556;-35.262779;beach,culture,water_sports;parnamirim
Extremoz, RN;BR;-5.70556;-35.30722;adventures,beach,culture;extremoz
Mossoro, RN;BR;-5.1875;-37.34417;adventures,culture;mossoro
Touros, RN;BR;-5.19889;-35.460831;beach;touros
Caruaru, PE;BR;-8.28333;-35.976109;culture;caruaru
Itamaracá, PE;BR;-7.74778;-34.825562;beach,culture,history;itamaraca
Jaboatão Dos Guararapes, PE;BR;-8.11278;-35.014721;beach,history;jaboatao_dos_guararapes
Petrolina, PE;BR;-9.39861;-40.500832;adventures,culture,food;petrolina
São José da Coroa Grande, PE;BR;-8.89778;-35.147781;beach;sao_jose_da_coroa_grande
